,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,redTopIndex,redTopName,redTopPlay,redJungleIndex,redJungleName,redJunglePlay,redMidIndex,redMidName,redMidPlay,redBotIndex,redBotName,redBotPlay,redSupportIndex,redSupportName,redSupportPlay,realistic_blue,realistic_red,blue_excel_early,blue_excel_mid,blue_excel_late,red_excel_early,red_excel_mid,red_excel_late,language,age,gender,education,comments,Browser,OS,screenH,screenW,time_in_minutes,participant_id,blue_excel_general,TFearly,TFlate
1,85,Ornn,0.019384113,102,Shaco,0.020697434,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,148,Zyra,0.009091252,,,,,,,,,,,,,,,,3,,0.62,,0.54,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.53,,
2,85,Ornn,0.019384113,102,Shaco,0.020697434,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,148,Zyra,0.009091252,,,,,,,,,,,,,,,,3,,0.62,,0.54,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.53,FALSE,TRUE
3,32,Gangplank,0.007685203,4,Amumu,0.013930991,140,Yasuo,0.027926053,128,Vayne,0.038461798,66,Lulu,0.029720048,,,,,,,,,,,,,,,,2,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
4,32,Gangplank,0.007685203,4,Amumu,0.013930991,140,Yasuo,0.027926053,128,Vayne,0.038461798,66,Lulu,0.029720048,,,,,,,,,,,,,,,,2,,0.63,,0.59,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.7,,
5,32,Gangplank,0.007685203,4,Amumu,0.013930991,140,Yasuo,0.027926053,128,Vayne,0.038461798,66,Lulu,0.029720048,,,,,,,,,,,,,,,,2,,0.63,,0.59,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.7,FALSE,TRUE
6,85,Ornn,0.019384113,35,Gragas,0.013754588,144,Zed,0.020949202,107,Sivir,0.007952506,110,Soraka,0.014521678,,,,,,,,,,,,,,,,1,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
7,85,Ornn,0.019384113,35,Gragas,0.013754588,144,Zed,0.020949202,107,Sivir,0.007952506,110,Soraka,0.014521678,,,,,,,,,,,,,,,,1,,0.49,,0.28,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.39,,
8,85,Ornn,0.019384113,35,Gragas,0.013754588,144,Zed,0.020949202,107,Sivir,0.007952506,110,Soraka,0.014521678,,,,,,,,,,,,,,,,1,,0.49,,0.28,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.39,FALSE,FALSE
9,20,Darius,0.027266392,87,Poppy,0.00341491,89,Qiyana,0.008491598,46,Jhin,0.03707166,88,Pyke,0.033362055,,,,,,,,,,,,,,,,1,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
10,20,Darius,0.027266392,87,Poppy,0.00341491,89,Qiyana,0.008491598,46,Jhin,0.03707166,88,Pyke,0.033362055,,,,,,,,,,,,,,,,1,,0.27,,0.35,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.31,,
11,20,Darius,0.027266392,87,Poppy,0.00341491,89,Qiyana,0.008491598,46,Jhin,0.03707166,88,Pyke,0.033362055,,,,,,,,,,,,,,,,1,,0.27,,0.35,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.31,FALSE,FALSE
12,94,Renekton,0.01481854,43,Jarvan IV,0.034591321,79,Neeko,0.004954702,48,Kai'Sa,0.054491897,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
13,94,Renekton,0.01481854,43,Jarvan IV,0.034591321,79,Neeko,0.004954702,48,Kai'Sa,0.054491897,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.65,,0.67,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.71,,
14,94,Renekton,0.01481854,43,Jarvan IV,0.034591321,79,Neeko,0.004954702,48,Kai'Sa,0.054491897,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.65,,0.67,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.71,FALSE,TRUE
15,29,Fiora,0.016196719,99,Sejuani,0.016076073,132,Viktor,0.006892686,48,Kai'Sa,0.054491897,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,4,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
16,29,Fiora,0.016196719,99,Sejuani,0.016076073,132,Viktor,0.006892686,48,Kai'Sa,0.054491897,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,4,,0.72,,0.75,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.69,,
17,29,Fiora,0.016196719,99,Sejuani,0.016076073,132,Viktor,0.006892686,48,Kai'Sa,0.054491897,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,4,,0.72,,0.75,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.69,TRUE,TRUE
18,101,Sett,0.025955061,139,Xin Zhao,0.007050031,144,Zed,0.020949202,48,Kai'Sa,0.054491897,53,Katarina,0.002506171,,,,,,,,,,,,,,,,1,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
19,101,Sett,0.025955061,139,Xin Zhao,0.007050031,144,Zed,0.020949202,48,Kai'Sa,0.054491897,53,Katarina,0.002506171,,,,,,,,,,,,,,,,1,,0.39,,0.36,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.35,,
20,101,Sett,0.025955061,139,Xin Zhao,0.007050031,144,Zed,0.020949202,48,Kai'Sa,0.054491897,53,Katarina,0.002506171,,,,,,,,,,,,,,,,1,,0.39,,0.36,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.35,FALSE,FALSE
21,101,Sett,0.025955061,44,Jax,0.010310286,98,Ryze,0.005961474,15,Caitlyn,0.057982788,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
22,101,Sett,0.025955061,44,Jax,0.010310286,98,Ryze,0.005961474,15,Caitlyn,0.057982788,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.49,,0.75,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.7,,
23,101,Sett,0.025955061,44,Jax,0.010310286,98,Ryze,0.005961474,15,Caitlyn,0.057982788,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.49,,0.75,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.7,FALSE,TRUE
24,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,,,,,,,,,,,,,,,,4,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
25,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,,,,,,,,,,,,,,,,4,,0.45,,0.71,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.73,,
26,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,,,,,,,,,,,,,,,,4,,0.45,,0.71,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.73,FALSE,TRUE
27,20,Darius,0.027266392,28,Fiddlesticks,0.002070683,1,Ahri,0.014699675,27,Ezreal,0.087241988,11,Bard,0.019011544,,,,,,,,,,,,,,,,3,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
28,20,Darius,0.027266392,28,Fiddlesticks,0.002070683,1,Ahri,0.014699675,27,Ezreal,0.087241988,11,Bard,0.019011544,,,,,,,,,,,,,,,,3,,0.54,,0.65,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.56,,
29,20,Darius,0.027266392,28,Fiddlesticks,0.002070683,1,Ahri,0.014699675,27,Ezreal,0.087241988,11,Bard,0.019011544,,,,,,,,,,,,,,,,3,,0.54,,0.65,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.56,FALSE,TRUE
30,94,Renekton,0.01481854,4,Amumu,0.013930991,138,Xerath,0.005103712,47,Jinx,0.023751141,100,Senna,0.068278741,,,,,,,,,,,,,,,,2,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
31,94,Renekton,0.01481854,4,Amumu,0.013930991,138,Xerath,0.005103712,47,Jinx,0.023751141,100,Senna,0.068278741,,,,,,,,,,,,,,,,2,,0.3,,0.63,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.43,,
32,94,Renekton,0.01481854,4,Amumu,0.013930991,138,Xerath,0.005103712,47,Jinx,0.023751141,100,Senna,0.068278741,,,,,,,,,,,,,,,,2,,0.3,,0.63,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.43,FALSE,TRUE
33,96,Riven,0.008491598,55,Kayn,0.027134776,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,67,Lux,0.019633158,,,,,,,,,,,,,,,,1,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
34,96,Riven,0.008491598,55,Kayn,0.027134776,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,67,Lux,0.019633158,,,,,,,,,,,,,,,,1,,0.48,,0.58,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.43,,
35,96,Riven,0.008491598,55,Kayn,0.027134776,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,67,Lux,0.019633158,,,,,,,,,,,,,,,,1,,0.48,,0.58,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.43,TRUE,FALSE
36,33,Garen,0.03438593,143,Zac,0.038810658,84,Orianna,0.01008676,15,Caitlyn,0.057982788,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
37,33,Garen,0.03438593,143,Zac,0.038810658,84,Orianna,0.01008676,15,Caitlyn,0.057982788,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.81,,0.78,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.77,,
38,33,Garen,0.03438593,143,Zac,0.038810658,84,Orianna,0.01008676,15,Caitlyn,0.057982788,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.81,,0.78,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.77,TRUE,TRUE
39,106,Sion,0.004028892,44,Jax,0.010310286,140,Yasuo,0.027926053,27,Ezreal,0.087241988,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,3,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
40,106,Sion,0.004028892,44,Jax,0.010310286,140,Yasuo,0.027926053,27,Ezreal,0.087241988,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,3,,0.6,,0.75,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.73,,
41,106,Sion,0.004028892,44,Jax,0.010310286,140,Yasuo,0.027926053,27,Ezreal,0.087241988,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,3,,0.6,,0.75,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.73,TRUE,TRUE
42,16,Camille,0.007102611,62,Lee Sin,0.101489841,138,Xerath,0.005103712,100,Senna,0.008817837,91,Rakan,0.013930991,,,,,,,,,,,,,,,,4,,,,,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,,,
43,16,Camille,0.007102611,62,Lee Sin,0.101489841,138,Xerath,0.005103712,100,Senna,0.008817837,91,Rakan,0.013930991,,,,,,,,,,,,,,,,4,,0.73,,0.72,,,,English,18,Male,2,,Safari,Mac,1366,1024,6.570766667,7,0.71,,
