,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,realistic_blue,blue_excel_early,blue_excel_late,blue_excel_general,TFearly,TFlate,ChampFam,participant_id
34,20,Darius,0.027266392,104,Shyvana,0.012588344,24,Ekko,0.011269181,65,Lucian,0.040703463,76,Nami,0.037765663,4,0.58,0.94,0.77,,,5,21
35,20,Darius,0.027266392,104,Shyvana,0.012588344,24,Ekko,0.011269181,65,Lucian,0.040703463,76,Nami,0.037765663,4,0.58,0.94,0.77,FALSE,TRUE,5,21
36,95,Rengar,0.00241798,36,Graves,0.019446324,53,Katarina,0.019135599,27,Ezreal,0.087241988,88,Pyke,0.033362055,4,,,,,,5,21
37,95,Rengar,0.00241798,36,Graves,0.019446324,53,Katarina,0.019135599,27,Ezreal,0.087241988,88,Pyke,0.033362055,4,1,0.99,0.95,,,5,21
38,95,Rengar,0.00241798,36,Graves,0.019446324,53,Katarina,0.019135599,27,Ezreal,0.087241988,88,Pyke,0.033362055,4,1,0.99,0.95,FALSE,TRUE,5,21
39,101,Sett,0.025955061,62,Lee Sin,0.101489841,53,Katarina,0.019135599,8,Ashe,0.020886212,76,Nami,0.037765663,4,,,,,,5,21
40,101,Sett,0.025955061,62,Lee Sin,0.101489841,53,Katarina,0.019135599,8,Ashe,0.020886212,76,Nami,0.037765663,4,0.78,0.82,0.82,,,5,21
41,101,Sett,0.025955061,62,Lee Sin,0.101489841,53,Katarina,0.019135599,8,Ashe,0.020886212,76,Nami,0.037765663,4,0.78,0.82,0.82,FALSE,TRUE,5,21
42,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,2,,,,,,3,21
43,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.43,0.2,0.42,,,3,21
44,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.43,0.2,0.42,FALSE,TRUE,3,21
45,59,Kled,0.006320927,95,Rengar,0.01535539,112,Sylas,0.018578414,128,Vayne,0.038461798,50,Karma,0.013930991,3,,,,,,5,21
46,59,Kled,0.006320927,95,Rengar,0.01535539,112,Sylas,0.018578414,128,Vayne,0.038461798,50,Karma,0.013930991,3,0.18,0.45,0.38,,,5,21
47,59,Kled,0.006320927,95,Rengar,0.01535539,112,Sylas,0.018578414,128,Vayne,0.038461798,50,Karma,0.013930991,3,0.18,0.45,0.38,FALSE,TRUE,5,21
48,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,,,,,,5,21
49,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.32,0.95,0.72,,,5,21
50,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.32,0.95,0.72,FALSE,TRUE,5,21
51,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,,,,,,4,21
52,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.08,0.63,0.5,,,4,21
53,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.08,0.63,0.5,FALSE,FALSE,4,21
54,29,Fiora,0.016196719,55,Kayn,0.027134776,30,Fizz,0.014878033,27,Ezreal,0.087241988,76,Nami,0.037765663,4,,,,,,5,21
55,29,Fiora,0.016196719,55,Kayn,0.027134776,30,Fizz,0.014878033,27,Ezreal,0.087241988,76,Nami,0.037765663,4,0.63,0.61,0.59,,,5,21
56,29,Fiora,0.016196719,55,Kayn,0.027134776,30,Fizz,0.014878033,27,Ezreal,0.087241988,76,Nami,0.037765663,4,0.63,0.61,0.59,TRUE,FALSE,5,21
57,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,,,,,,5,21
58,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.67,0.95,0.7,,,5,21
59,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.67,0.95,0.7,TRUE,TRUE,5,21
0,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,1,,,,,,5,22
1,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,1,0.22,0.46,0.3,,,5,22
2,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,1,0.22,0.46,0.3,FALSE,FALSE,5,22
3,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,3,,,,,,5,22
4,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,3,0.29,0.62,0.64,,,5,22
5,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,3,0.29,0.62,0.64,FALSE,TRUE,5,22
6,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,3,,,,,,5,22
7,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.54,0.54,0.48,,,5,22
8,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.54,0.54,0.48,FALSE,TRUE,5,22
9,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,3,,,,,,5,22
10,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,3,0.49,0.66,0.66,,,5,22
11,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,3,0.49,0.66,0.66,FALSE,TRUE,5,22
12,94,Renekton,0.01481854,143,Zac,0.038810658,81,Nocturne,0.001942832,127,Varus,0.012357191,100,Senna,0.068278741,3,,,,,,4,22
13,94,Renekton,0.01481854,143,Zac,0.038810658,81,Nocturne,0.001942832,127,Varus,0.012357191,100,Senna,0.068278741,3,0.38,0.61,0.58,,,4,22
14,94,Renekton,0.01481854,143,Zac,0.038810658,81,Nocturne,0.001942832,127,Varus,0.012357191,100,Senna,0.068278741,3,0.38,0.61,0.58,FALSE,TRUE,4,22
15,126,Urgot,0.00341491,102,Shaco,0.020697434,69,Malzahar,0.006683822,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,,,,,,5,22
16,126,Urgot,0.00341491,102,Shaco,0.020697434,69,Malzahar,0.006683822,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.48,0.72,0.74,,,5,22
17,126,Urgot,0.00341491,102,Shaco,0.020697434,69,Malzahar,0.006683822,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.48,0.72,0.74,FALSE,TRUE,5,22
18,29,Fiora,0.016196719,135,Warwick,0.017167223,98,Ryze,0.005961474,140,Yasuo,0.006372562,119,Thresh,0.078762366,2,,,,,,5,22
19,29,Fiora,0.016196719,135,Warwick,0.017167223,98,Ryze,0.005961474,140,Yasuo,0.006372562,119,Thresh,0.078762366,2,0.34,0.51,0.19,,,5,22
20,29,Fiora,0.016196719,135,Warwick,0.017167223,98,Ryze,0.005961474,140,Yasuo,0.006372562,119,Thresh,0.078762366,2,0.34,0.51,0.19,TRUE,TRUE,5,22
21,74,Mordekaiser,0.0227255,121,Trundle,0.01075976,67,Lux,0.011326024,46,Jhin,0.03707166,112,Sylas,0.00500429,3,,,,,,5,22
22,74,Mordekaiser,0.0227255,121,Trundle,0.01075976,67,Lux,0.011326024,46,Jhin,0.03707166,112,Sylas,0.00500429,3,0.58,0.5,0.42,,,5,22
23,74,Mordekaiser,0.0227255,121,Trundle,0.01075976,67,Lux,0.011326024,46,Jhin,0.03707166,112,Sylas,0.00500429,3,0.58,0.5,0.42,TRUE,FALSE,5,22
24,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,3,,,,,,4,22
25,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,3,0.7,0.67,0.63,,,4,22
26,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,3,0.7,0.67,0.63,TRUE,TRUE,4,22
27,101,Sett,0.025955061,104,Shyvana,0.012588344,67,Lux,0.011326024,65,Lucian,0.040703463,110,Soraka,0.014521678,4,,,,,,4,22
28,101,Sett,0.025955061,104,Shyvana,0.012588344,67,Lux,0.011326024,65,Lucian,0.040703463,110,Soraka,0.014521678,4,0.45,0.66,0.59,,,4,22
29,101,Sett,0.025955061,104,Shyvana,0.012588344,67,Lux,0.011326024,65,Lucian,0.040703463,110,Soraka,0.014521678,4,0.45,0.66,0.59,TRUE,TRUE,4,22
30,103,Shen,0.014403214,57,Kha'Zix,0.024266763,53,Katarina,0.019135599,65,Lucian,0.040703463,142,Yuumi,0.047117178,3,,,,,,5,22
31,103,Shen,0.014403214,57,Kha'Zix,0.024266763,53,Katarina,0.019135599,65,Lucian,0.040703463,142,Yuumi,0.047117178,3,0.7,0.75,0.61,,,5,22
32,103,Shen,0.014403214,57,Kha'Zix,0.024266763,53,Katarina,0.019135599,65,Lucian,0.040703463,142,Yuumi,0.047117178,3,0.7,0.75,0.61,FALSE,TRUE,5,22
33,20,Darius,0.027266392,62,Lee Sin,0.101489841,69,Malzahar,0.006683822,140,Yasuo,0.006372562,142,Yuumi,0.047117178,4,,,,,,5,22
34,20,Darius,0.027266392,62,Lee Sin,0.101489841,69,Malzahar,0.006683822,140,Yasuo,0.006372562,142,Yuumi,0.047117178,4,0.36,0.75,0.7,,,5,22
35,20,Darius,0.027266392,62,Lee Sin,0.101489841,69,Malzahar,0.006683822,140,Yasuo,0.006372562,142,Yuumi,0.047117178,4,0.36,0.75,0.7,FALSE,TRUE,5,22
36,122,Tryndamere,0.008545828,72,Master Yi,0.02992052,84,Orianna,0.01008676,127,Varus,0.012357191,28,Fiddlesticks,0.003743418,2,,,,,,5,22
37,122,Tryndamere,0.008545828,72,Master Yi,0.02992052,84,Orianna,0.01008676,127,Varus,0.012357191,28,Fiddlesticks,0.003743418,2,0.31,0.32,0.32,,,5,22
38,122,Tryndamere,0.008545828,72,Master Yi,0.02992052,84,Orianna,0.01008676,127,Varus,0.012357191,28,Fiddlesticks,0.003743418,2,0.31,0.32,0.32,FALSE,FALSE,5,22
39,68,Malphite,0.010422354,72,Master Yi,0.02992052,112,Sylas,0.018578414,27,Ezreal,0.087241988,111,Swain,0.008600116,2,,,,,,5,22
40,68,Malphite,0.010422354,72,Master Yi,0.02992052,112,Sylas,0.018578414,27,Ezreal,0.087241988,111,Swain,0.008600116,2,0.65,0.64,0.37,,,5,22
41,68,Malphite,0.010422354,72,Master Yi,0.02992052,112,Sylas,0.018578414,27,Ezreal,0.087241988,111,Swain,0.008600116,2,0.65,0.64,0.37,FALSE,FALSE,5,22
42,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,,,,,,3,22
43,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.47,0.62,0.57,,,3,22
44,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.47,0.62,0.57,FALSE,TRUE,3,22
45,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,,,,,,5,22
46,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.46,0.74,0.67,,,5,22
47,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.46,0.74,0.67,FALSE,TRUE,5,22
48,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,,,,,,4,22
49,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,0.51,0.77,0.66,,,4,22
50,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,0.51,0.77,0.66,FALSE,TRUE,4,22
51,94,Renekton,0.01481854,87,Poppy,0.00341491,2,Akali,0.004561016,49,Kalista,0.009366044,110,Soraka,0.014521678,2,,,,,,5,22
52,94,Renekton,0.01481854,87,Poppy,0.00341491,2,Akali,0.004561016,49,Kalista,0.009366044,110,Soraka,0.014521678,2,0.46,0.53,0.43,,,5,22
53,94,Renekton,0.01481854,87,Poppy,0.00341491,2,Akali,0.004561016,49,Kalista,0.009366044,110,Soraka,0.014521678,2,0.46,0.53,0.43,FALSE,FALSE,5,22
54,103,Shen,0.014403214,83,Olaf,0.021707519,140,Yasuo,0.027926053,137,Xayah,0.012588344,100,Senna,0.068278741,3,,,,,,4,22
55,103,Shen,0.014403214,83,Olaf,0.021707519,140,Yasuo,0.027926053,137,Xayah,0.012588344,100,Senna,0.068278741,3,0.69,0.7,0.65,,,4,22
56,103,Shen,0.014403214,83,Olaf,0.021707519,140,Yasuo,0.027926053,137,Xayah,0.012588344,100,Senna,0.068278741,3,0.69,0.7,0.65,FALSE,TRUE,4,22
57,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,,,,,,5,22
58,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.53,0.59,0.48,,,5,22
59,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.53,0.59,0.48,TRUE,FALSE,5,22
0,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,,,,,,5,23
1,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.3,0.57,0.39,,,5,23
2,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.3,0.57,0.39,FALSE,TRUE,5,23
3,96,Riven,0.008491598,36,Graves,0.019446324,53,Katarina,0.019135599,73,Miss Fortune,0.060379907,63,Leona,0.037140964,3,,,,,,5,23
4,96,Riven,0.008491598,36,Graves,0.019446324,53,Katarina,0.019135599,73,Miss Fortune,0.060379907,63,Leona,0.037140964,3,0.38,0.7,0.62,,,5,23
5,96,Riven,0.008491598,36,Graves,0.019446324,53,Katarina,0.019135599,73,Miss Fortune,0.060379907,63,Leona,0.037140964,3,0.38,0.7,0.62,FALSE,TRUE,5,23
6,20,Darius,0.027266392,62,Lee Sin,0.101489841,144,Zed,0.020949202,128,Vayne,0.038461798,63,Leona,0.037140964,2,,,,,,5,23
7,20,Darius,0.027266392,62,Lee Sin,0.101489841,144,Zed,0.020949202,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.51,0.28,0.25,,,5,23
8,20,Darius,0.027266392,62,Lee Sin,0.101489841,144,Zed,0.020949202,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.51,0.28,0.25,FALSE,FALSE,5,23
9,133,Vladimir,0.009201005,80,Nidalee,0.01092913,52,Kassadin,0.014997136,8,Ashe,0.020886212,76,Nami,0.037765663,2,,,,,,5,23
10,133,Vladimir,0.009201005,80,Nidalee,0.01092913,52,Kassadin,0.014997136,8,Ashe,0.020886212,76,Nami,0.037765663,2,0.23,0.39,0.17,,,5,23
11,133,Vladimir,0.009201005,80,Nidalee,0.01092913,52,Kassadin,0.014997136,8,Ashe,0.020886212,76,Nami,0.037765663,2,0.23,0.39,0.17,FALSE,TRUE,5,23
12,87,Poppy,0.00431778,55,Kayn,0.027134776,30,Fizz,0.014878033,73,Miss Fortune,0.060379907,119,Thresh,0.078762366,3,,,,,,5,23
13,87,Poppy,0.00431778,55,Kayn,0.027134776,30,Fizz,0.014878033,73,Miss Fortune,0.060379907,119,Thresh,0.078762366,3,0.12,0.56,0.41,,,5,23
14,87,Poppy,0.00431778,55,Kayn,0.027134776,30,Fizz,0.014878033,73,Miss Fortune,0.060379907,119,Thresh,0.078762366,3,0.12,0.56,0.41,FALSE,TRUE,5,23
15,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,,,,,,5,23
16,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.19,0.64,0.42,,,5,23
17,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.19,0.64,0.42,FALSE,TRUE,5,23
18,20,Darius,0.027266392,58,Kindred,0.006115096,129,Veigar,0.007578711,48,Kai'Sa,0.054491897,75,Morgana,0.027595894,4,,,,,,5,23
19,20,Darius,0.027266392,58,Kindred,0.006115096,129,Veigar,0.007578711,48,Kai'Sa,0.054491897,75,Morgana,0.027595894,4,0.47,0.65,0.62,,,5,23
20,20,Darius,0.027266392,58,Kindred,0.006115096,129,Veigar,0.007578711,48,Kai'Sa,0.054491897,75,Morgana,0.027595894,4,0.47,0.65,0.62,TRUE,TRUE,5,23
21,103,Shen,0.014403214,92,Rammus,0.009146101,53,Katarina,0.019135599,27,Ezreal,0.087241988,100,Senna,0.068278741,2,,,,,,5,23
22,103,Shen,0.014403214,92,Rammus,0.009146101,53,Katarina,0.019135599,27,Ezreal,0.087241988,100,Senna,0.068278741,2,0.19,0.43,0.2,,,5,23
23,103,Shen,0.014403214,92,Rammus,0.009146101,53,Katarina,0.019135599,27,Ezreal,0.087241988,100,Senna,0.068278741,2,0.19,0.43,0.2,FALSE,FALSE,5,23
24,105,Singed,0.004028892,37,Hecarim,0.008437425,113,Syndra,0.013461421,8,Ashe,0.020886212,119,Thresh,0.078762366,4,,,,,,5,23
25,105,Singed,0.004028892,37,Hecarim,0.008437425,113,Syndra,0.013461421,8,Ashe,0.020886212,119,Thresh,0.078762366,4,0.44,0.64,0.52,,,5,23
26,105,Singed,0.004028892,37,Hecarim,0.008437425,113,Syndra,0.013461421,8,Ashe,0.020886212,119,Thresh,0.078762366,4,0.44,0.64,0.52,TRUE,TRUE,5,23
27,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,3,,,,,,5,23
28,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.33,0.5,0.44,,,5,23
29,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.33,0.5,0.44,FALSE,FALSE,5,23
30,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,,,,,,5,23
31,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.25,0.31,0.27,,,5,23
32,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.25,0.31,0.27,FALSE,FALSE,5,23
33,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,,,,,,5,23
34,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,0.43,1,0.94,,,5,23
35,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,0.43,1,0.94,TRUE,TRUE,5,23
36,33,Garen,0.03438593,95,Rengar,0.01535539,64,Lissandra,0.00470801,7,Aphelios,0.029853671,109,Sona,0.008708863,3,,,,,,5,23
37,33,Garen,0.03438593,95,Rengar,0.01535539,64,Lissandra,0.00470801,7,Aphelios,0.029853671,109,Sona,0.008708863,3,0.45,0.71,0.66,,,5,23
38,33,Garen,0.03438593,95,Rengar,0.01535539,64,Lissandra,0.00470801,7,Aphelios,0.029853671,109,Sona,0.008708863,3,0.45,0.71,0.66,FALSE,TRUE,5,23
39,86,Pantheon,0.003137449,24,Ekko,0.036034711,144,Zed,0.020949202,15,Caitlyn,0.057982788,11,Bard,0.019011544,3,,,,,,5,23
40,86,Pantheon,0.003137449,24,Ekko,0.036034711,144,Zed,0.020949202,15,Caitlyn,0.057982788,11,Bard,0.019011544,3,0.33,0.5,0.36,,,5,23
41,86,Pantheon,0.003137449,24,Ekko,0.036034711,144,Zed,0.020949202,15,Caitlyn,0.057982788,11,Bard,0.019011544,3,0.33,0.5,0.36,FALSE,TRUE,5,23
42,29,Fiora,0.016196719,25,Elise,0.034180743,31,Galio,0.003183418,128,Vayne,0.038461798,63,Leona,0.037140964,3,,,,,,5,23
43,29,Fiora,0.016196719,25,Elise,0.034180743,31,Galio,0.003183418,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.53,0.53,0.35,,,5,23
44,29,Fiora,0.016196719,25,Elise,0.034180743,31,Galio,0.003183418,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.4,0.53,0.35,FALSE,TRUE,5,23
45,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,2,,,,,,5,23
46,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.17,0.34,0.19,,,5,23
47,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.17,0.34,0.19,FALSE,TRUE,5,23
48,22,Dr. Mundo,0.003045846,25,Elise,0.034180743,133,Vladimir,0.012878283,127,Varus,0.012357191,78,Nautilus,0.040703463,3,,,,,,5,23
49,22,Dr. Mundo,0.003045846,25,Elise,0.034180743,133,Vladimir,0.012878283,127,Varus,0.012357191,78,Nautilus,0.040703463,3,0.39,0.6,0.47,,,5,23
50,22,Dr. Mundo,0.003045846,25,Elise,0.034180743,133,Vladimir,0.012878283,127,Varus,0.012357191,78,Nautilus,0.040703463,3,0.39,0.6,0.47,FALSE,TRUE,5,23
51,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,,,,,,5,23
52,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.35,0.65,0.45,,,5,23
53,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.35,0.65,0.45,FALSE,TRUE,5,23
54,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,,,,,,5,23
55,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.42,0.75,0.69,,,5,23
56,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.42,0.75,0.69,FALSE,TRUE,5,23
57,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,4,,,,,,5,23
58,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,4,0.45,0.8,0.68,,,5,23
59,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,4,0.45,0.8,0.68,FALSE,TRUE,5,23
0,33,Garen,0.03438593,43,Jarvan IV,0.034591321,61,LeBlanc,0.016802183,120,Tristana,0.012472678,100,Senna,0.068278741,3,,,,,,5,24
1,33,Garen,0.03438593,43,Jarvan IV,0.034591321,61,LeBlanc,0.016802183,120,Tristana,0.012472678,100,Senna,0.068278741,3,0.24,0.53,0.39,,,5,24
2,33,Garen,0.03438593,43,Jarvan IV,0.034591321,61,LeBlanc,0.016802183,120,Tristana,0.012472678,100,Senna,0.068278741,3,0.24,0.49,0.37,FALSE,FALSE,5,24
3,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,,,,,,5,24
4,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.52,0.5,0.58,,,5,24
5,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.51,0.5,0.58,FALSE,TRUE,5,24
6,74,Mordekaiser,0.0227255,43,Jarvan IV,0.034591321,145,Ziggs,0.00431778,107,Sivir,0.007952506,70,Maokai,0.003649048,4,,,,,,5,24
7,74,Mordekaiser,0.0227255,43,Jarvan IV,0.034591321,145,Ziggs,0.00431778,107,Sivir,0.007952506,70,Maokai,0.003649048,4,0.34,0.64,0.58,,,5,24
8,74,Mordekaiser,0.0227255,43,Jarvan IV,0.034591321,145,Ziggs,0.00431778,107,Sivir,0.007952506,70,Maokai,0.003649048,4,0.34,0.64,0.58,FALSE,TRUE,5,24
9,74,Mordekaiser,0.0227255,143,Zac,0.038810658,97,Rumble,0.003838187,48,Kai'Sa,0.054491897,59,Kled,0.001168323,2,,,,,,5,24
10,74,Mordekaiser,0.0227255,143,Zac,0.038810658,97,Rumble,0.003838187,48,Kai'Sa,0.054491897,59,Kled,0.001168323,2,0,0.6,0.36,,,5,24
